ID,Empresa,Razao_Social_CNPJ,Categoria,Especialidade,Cidade_Sede,UF,Eixo_Regional,Dist_Louveira_km,Raio_de_Atuacao,Porte_Estimado,Fundacao,Site,Telefone,Endereco,Social,Decisor_Alvo_Cargo,Nome_Decisor,Email,Gatilho_Comercial,Prioridade_ICP,Confianca_do_Dado,Fonte,Status_Prospeccao,Proxima_Acao,Observacoes,Google_Maps,Avaliacao,Qtd_Avaliacoes,Status_Negocio
13381,Raquel Totoli - escritório de arquitetura de Interiores,,Arquitetura,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Rua Vergueiro, 2479 - Vila Mariana, São Paulo - SP, 04101-200",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=318312741411160626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13382,Rasa Construções Metálicas,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Vila de Arouca, 299 - Sítio Barrocada, São Paulo - SP, 02283-020",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4645063366462849161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13383,Raso Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Rua Navarro de Andrade, 185 - Pinheiros, São Paulo - SP, 05418-020",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=18297952183505495217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13384,Raul di Pace Arquitetura,,Arquitetura,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Dr. Clóvis de Oliveira, 450B - Jardim Guedala, São Paulo - SP, 05616-072",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5823499094816930637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13385,Raízes Gerenciamento e Fiscalização de Obras,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Brig. Faria Lima, 1768 - Pinheiros, São Paulo - SP, 01451-001",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6189062536173020286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13386,Reabitar,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Rua Pedro Voss, 251 - Vila Carrão, São Paulo - SP, 03437-000",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8946750330488000486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13387,Reacty Incorporações Ltda,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. das Nações Unidas, 14.401 – Torre Tarumã – 35º andar – Sala 3501 - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04794-000",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6986217425415145925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13388,Real Nobreza Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Rua Isaar Carlos de Camargo, 190 - 1 ° Andar - Sala 01 - Cidade Líder, São Paulo - SP, 08280-040",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6912118514009916318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13389,Real Price Technology,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Antártica, 675 - Sl 1502 - Água Branca, São Paulo - SP, 05002-020",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14710989755179062651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13390,Real Prime Incorporadora,,Incorporadora,Imobiliária,Sao Paulo,SP,RMC / entorno,,,,,,,"Terminal Rodoviário Barra Funda - Barra Funda, São Paulo - SP, 01152-000",,Diretor Comercial / Diretor de Incorporacao,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=18373747141639200122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13391,Reality Empreiteira,,Empreiteira,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Rua Namé, 711 - Vila Ré, São Paulo - SP, 03662-020",,Proprietario / Encarregado geral,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5164078123801612656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13392,Realiza Engenharia e Manutenção,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Tapajós, 49 - Luz, São Paulo - SP, 01107-040",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13213789644807105738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13393,Recco Arquitetura,,Arquitetura,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Augusto Tolle, 901 - Santana, São Paulo - SP, 02405-000",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10873952579118664667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13394,Receth Construções e Serviços - São Paulo,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Rua Marselhesa, 308 - Vila Clementino, São Paulo/SP - CEP: - Vila Clementino, São Paulo - SP, 04020-060",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11800752880820606164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13395,Reche Araújo Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"11 - Rua Gomes de Carvalho 892 - Vila Olímpia, São Paulo - SP, 04543-007",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8249893261038856181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13396,Reconstruir Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Brig. Faria Lima, 1811 - Jardim Paulistano, São Paulo - SP, 01452-001",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17591573742111519456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13397,Recursus Engenharia e Outsourcing,,Engenharia,Consultoria,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Min. Ferreira Alves, 97 - 6o andar - Pompeia, São Paulo - SP, 05009-060",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2032699801434615949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13398,Red Square Arquitetura,,Arquitetura,,Sao Paulo,SP,RMC / entorno,,,,,,,"Torre 01 - R. Cerro Corá, 585 - Cj. 306 - Alto de Pinheiros, São Paulo - SP, 05061-150",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2444200805645948527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13399,Redan Construtora Comercial,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. João Luís Vives, 178 - Jardim Vila Mariana, São Paulo - SP, 04116-070",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12856531390260617621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13400,"Redes Nobreza - SLQA, Linha de vida, Tela de fachada e Rede de Proteção",,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Bacuriteua, 120 - Vila Gabriel, São Paulo - SP, 02862-010",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17951116111245092544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13401,Redes Paulista,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Guido Bonici, 199 - Ermelino Matarazzo, São Paulo - SP, 03813-190",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8591582800614623811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13402,Refix Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Paulista, 2001 - Cerqueira César, São Paulo - SP, 01311-300",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8160326147990753177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13403,Refla Comercial Construtora,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. José Oliveira Matias, 118 - Tucuruvi, São Paulo - SP, 02344-020",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1527603023326788684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13404,Reforconst. Reformas e construções,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Col. Fernando Costa, 67 - Parque Sao Luis, São Paulo - SP, 02832-160",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15542083674305567054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13405,Reforma Já,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Trácia, 128 - Chácara Sonho Azul, São Paulo - SP, 04962-200",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=893647638415981055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13406,Reforma Residencial,,Servicos correlatos,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"Rua Francisca Biriba, 450 - Sl 02 - Imirim, São Paulo - SP, 02451-040",,Proprietario,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15267513408072264929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13407,Reforma e construção Carvalho,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Redenção, 47 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-267",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8554239874524740812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13408,Reforma em São Paulo e Construção de casas JS Jhonatan Santos construção e manutenção Predial,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. dos Latinos, 1373 - Jardim Santa Teresinha, São Paulo - SP, 03572-000",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9142640639805611923&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13409,Reforma em geral,,Construtora,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Júlia Maméia, 155 - Jardim Santa Fe (Zona Sul), São Paulo - SP, 04859-100",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9558037056014200402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13410,Reforma para casas | M Construções,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. João de Leão, 51 - Jardim Cotinha, São Paulo - SP, 03886-020",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11254716708076093368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13411,Reformas,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Interlagos, 1880 - Jardim Marajoara, São Paulo - SP, 04660-002",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3340497708569438217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13412,Reformas & Construções - Agacê,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Domingos de Morais, 348 - Lj 46 Térreo - Vila Mariana, São Paulo - SP, 04010-000",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4884514212723654461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13413,"Reformas Laudo Engenharia, ART, acompanhamento obra, engenheiro civil, arquitetura",,Arquitetura,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Amaro Gomes, 96 - Jardim Aracati, São Paulo - SP, 04949-120",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13616113412776567595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13414,"Reformas e Construtora Apêrfeito - Vila Andrade, SP",,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Aureliano Guimarães, 172 - Sl 408 e 409 - Vila Andrade, São Paulo - SP, 05727-160",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10478737669556285906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13415,Reformas e Extreme Makeovers by Claudia Guedes,,Servicos correlatos,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Dr. Augusto de Miranda, 974 - Pompeia, São Paulo - SP, 05026-001",,Proprietario,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3115476781361055024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13416,Reformatudo Reformas em Geral,,Servicos correlatos,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"TORRE 1 - R. Padre João Gualberto, 581 - Apto 161 - Casa Verde, São Paulo - SP, 02537-000",,Proprietario,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2141181032770126664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13417,Reforme Arquitetura e Interiores,,Arquitetura,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Teresina, 830 - Mooca, São Paulo - SP, 03185-010",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9525759193943650057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13418,Reforço Engenharia e Recuperação,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Tito, 1575 - Vila Romana, São Paulo - SP, 05051-001",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10062380605679699483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13419,"Regea - Geologia, Engenharia e Estudos Ambientais",,Engenharia,Consultoria,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Moacir Miguel da Silva, 633 - Jardim Bonfiglioli, São Paulo - SP, 05595-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8322333808424697528&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13420,RegiSoluções,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. João Florêncio Pereira, 128 - Vila Jaraguá, São Paulo - SP, 05160-180",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7310742672334972091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13421,Regina Quartim Arquitetura e Interiores,,Arquitetura,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Eng. Jorge Oliva, 553 - Vila Mascote, São Paulo - SP, 04362-060",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14918727288481801231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13422,Regina Siqueira Arquitetura e Design,,Arquitetura,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Cassandoca - Mooca, São Paulo - SP, 03169-010",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11357105597755921787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13423,Regular engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Domiciano Leite Ribeiro - Jabaquara, São Paulo - SP, 04317-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10754448782539284169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13424,Regularizar & Reformar,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Traituba, 148 - Vila da Saúde, São Paulo - SP, 04142-050",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13738324890333188206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13425,Regularização de Imóveis junto às Prefeituras,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Dep. João Sussumu Hirata, 940 - Vila Andrade, São Paulo - SP, 05715-010",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1948781877481597061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13426,"Regularização de imóveis e Usucapião em Diadema, SP e SBC | ATLA Engenharia",,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Engenheiro Luís Carlos Berrini, 1681 - Cidade Monções, São Paulo - SP, 04571-011",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=912153504617456661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13427,Regularização de imóveis e Usucapião em São Paulo,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Jaceru, 384 - Vila Gertrudes, São Paulo - SP, 04705-000",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5480593306996123515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13428,Regularize Já,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Giovanni Gronchi, 6195 - Vila Andrade, São Paulo - SP, 05724-003",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14755558701823758034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13429,Regularize Seu Imóvel Já - CRENAR,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Ragueb Chohfi, 1491 - Jardim Três Marias, São Paulo - SP, 08375-001",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7062486865676849943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13430,Rei da Esquadria,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Cabo Estácio da Conceição, 406 - MARIA HELENA, São Paulo - SP, 05854-060",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1743262727699667751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13431,Reinaldo Monteiro Construções Ltda,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Itaúna, 422 - Vila Maria, São Paulo - SP, 02111-030",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10776347553053635492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13432,Reis das Casas Pré Fabricadas,,Construtora,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Porto Lucena, 9 - Vila Dalila, São Paulo - SP, 03520-040",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8966950880140573513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13433,Reitor Arquitetura e Engenharia,,Arquitetura,Serviços bancários e financeiros,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Mariano Marciano, 54 - Vila Brasilina, São Paulo - SP, 04161-040",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=968325859369792016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13434,Reivax Engenharia Multidisciplinar,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Júlio Sayago, 320 - Vila Ré, São Paulo - SP, 03669-010",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8230899464156980913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
13435,Rejane Santos - Arquitetura e Interiores,,Arquitetura,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,,"Av. Onze de Junho - Vila Clementino, São Paulo - SP, 04041-002",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13608599610138047209&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
