ID,Empresa,Razao_Social_CNPJ,Categoria,Especialidade,Cidade_Sede,UF,Eixo_Regional,Dist_Louveira_km,Raio_de_Atuacao,Porte_Estimado,Fundacao,Site,Telefone,Endereco,Social,Decisor_Alvo_Cargo,Nome_Decisor,Email,Gatilho_Comercial,Prioridade_ICP,Confianca_do_Dado,Fonte,Status_Prospeccao,Proxima_Acao,Observacoes,Google_Maps,Avaliacao,Qtd_Avaliacoes,Status_Negocio
18407,Foz Engenharia,,Engenharia,Consultoria,Sao Paulo,SP,RMC / entorno,,,,,http://www.fozengenharia.com.br/,(11) 3031-8685,"Rua Nicolau Gagliardi, 370 - Pinheiros, São Paulo - SP, 05429-010",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3390568344276025635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.2,25,OPERATIONAL
18408,Franco Martins Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://francomartinseng.com.br/,(11) 99396-6792,"R. Alm. Noronha, 558 - Sl 3 - Jardim São Paulo, São Paulo - SP, 02043-060",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2004031108735639079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18409,Frantec engenharia em estruturas metalicas,,Engenharia,Fabricante,Sao Paulo,SP,RMC / entorno,,,,,https://frantecengenharia.com.br/,(11) 94836-2847,"R. Evocação Sertaneja, 177 - Jardim Santo Antonio, São Paulo - SP, 08032-210",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15577341189602798457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,16,OPERATIONAL
18410,Fratella Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.fratella.com.br/,(11) 2539-8095,"R. Silvestre de Lima, 20 - Ipiranga, São Paulo - SP, 04264-110",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6956993708326581604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18411,Fraternidade Engenharia e Tecnologia,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,https://fraternidade-engenharia-e-tecnologia.ueniweb.com/?utm_campaign=gmb,(11) 98179-8662,"Avenida - R. Daniel Alomia - Grajaú, São Paulo - SP, 04851-340",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8046414278111832522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4,1,OPERATIONAL
18412,Freitas & Santos Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,(11) 96190-6300,"R. Filipe Lauri, 319 - Itaquera, São Paulo - SP, 08253-180",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16184405302343453871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18413,French Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://frenchengenharia.com.br/,(11) 93102-2025,"R. Nicoló Tartáglia, 112 - Jardim Coimbra, São Paulo - SP, 03693-050",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16873406947680106321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18414,Front Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,(11) 95464-7664,"R. Dr. Nicolino Falci, 138 - Americanópolis, São Paulo - SP, 04429-300",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1095637512567416624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
18415,Fundamental Engenharia e Mineração,,Engenharia,Consultoria,Sao Paulo,SP,RMC / entorno,,,,,,(11) 99464-5950,"R. Pte. Nova, 70 - Vila Ede, São Paulo - SP, 02211-020",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2193054710659310594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
18416,Fuzzi Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://fuzziengenharia.com.br/,(11) 2372-7585,"Rua Miguel Rachid, 277 - Jardim Belem, São Paulo - SP, 03808-130",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1122504565788051982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3.7,12,OPERATIONAL
18417,G&B ENGENHARIA E PROJETOS LTDA,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://www.gbengenhariaprojetos.com.br/,(11) 5283-0171,"R. Doze de Setembro, 1242 - Vila Guilherme, São Paulo - SP, 02052-001",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14792561653771831973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18418,G. S. ENGENHARIA - LAUDO ART,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,(11) 95284-4440,"R. Angaturama, 875 - Sl 14 - Vila Moraes, São Paulo - SP, 04164-010",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11088315480656697050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18419,G.PINHEIRO ENGENHARIA,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,(11) 5925-0058,"Rua: Emanuel Chabrier, 55 - Parque Brasil, São Paulo - SP, 04843-120",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12277969124988876837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
18420,G7 Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://g7engenharia.com.br/,(11) 98757-8589,"Rua Luís Góis, 123 - Sala 05 - Chácara Inglesa, São Paulo - SP, 04043-250",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10522111443873796217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,6,OPERATIONAL
18421,GAETA ENGENHARIA,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.gaetaengenharia.com.br/,(11) 3735-2448,"Av. Mal. Fiuza de Castro, 673 - Jardim Pinheiros, São Paulo - SP, 05596-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15362964559823827295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL
18422,GAMA Z Engenharia Ltda.,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,http://www.gamazengenharia.com.br/,(11) 2886-4680,"R. Sapucaia, 886 - Água Rasa, São Paulo - SP, 03170-050",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16288053645000606860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
18423,GB Engenharia Aplicada,,Engenharia,Consultoria,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Pais Leme, 215 - Conj 1713 - Pinheiros, São Paulo - SP, 05424-150",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9466596848543899197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18424,GBX Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.gbxengenharia.com.br/,(11) 3068-8350,"Av. Pedroso de Morais, 2535 - Alto de Pinheiros, São Paulo - SP, 05419-001",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9076252136772346067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.3,6,OPERATIONAL
18425,GCW ENGENHARIA E PROJETOS,,Engenharia,Fabricante,Sao Paulo,SP,RMC / entorno,,,,,,(51) 99950-6083,"R. Fortunato Ferraz, 250 - Barra Funda, São Paulo - SP, 05093-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11168830937893527945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18426,GF - Gonçalves e Ferreira Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://linktr.ee/gfengenhariaestrutural,,"Rua Hemisfério, 174 - Chácara Belenzinho, São Paulo - SP, 03375-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14946885448470097097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,4,OPERATIONAL
18427,GGTECH Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://ggtechengenharia.com/,(11) 96025-7287,"R. Guarujá do Sul, 129 - Cidade Líder, São Paulo - SP, 08280-530",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6074858344179788613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL
18428,GLASA ENGENHARIA | Inspeção Predial | Laudo de Engenharia | Vistoria de imóveis | Avaliação de imóveis em São Paulo,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://www.glasa.com.br/,(11) 95924-4201,"R. Pamplona, 145 - Jardim Paulista, São Paulo - SP, 01405-900",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10717636470034996438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,72,OPERATIONAL
18429,GLE Engenharia,,Engenharia,Escritório da empresa,Sao Paulo,SP,RMC / entorno,,,,,https://gleengenharia.com.br/,(11) 3554-9909,"R. Dr. Antônio Simões de Carvalho, 96 - Jardim São Bernardo, São Paulo - SP, 04844-480",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15578103709737190169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,1,OPERATIONAL
18430,GLK ENGENHARIA,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://glkengenharia.com/,(11) 97629-0581,"Av. Marquês de S. Vicente, 1619 - Sl 2507 - Barra Funda, São Paulo - SP, 01139-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7064240598548121098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,8,OPERATIONAL
18431,GMP Engenharia - Licenças e Alvarás,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,(11) 95051-3069,"R. Serra de Jairé, 46 - Quarta ParadaSão Paulo - SP, 03175-010 - R. do Arouche, 72 - Sl 11 - Vila Buarque, São Paulo - SP, 01219-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6550262872645908665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,13,OPERATIONAL
18432,GMV Engenharia Ltda,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://www.gmvengenharia.com.br/,(11) 2914-1158,"R. Cipriano Barata, 2692 - Ipiranga, São Paulo - SP, 04205-002",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8809433806346135347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL
18433,GNM Engenharia e Negócios LTDA,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://gnmengenharia.com.br/,(11) 99276-4628,"Av. Otacílio Tomanik, 512 - Sl 4 - Vila Polopoli, São Paulo - SP, 05363-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12117008560488857224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
18434,GOESPG ENGENHARIA E SOLUÇÕES,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://www.goespg.com.br/,(11) 2532-9300,"R. Igaci, 155 - Vila Fanton, São Paulo - SP, 05203-380",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11091929145318105758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,18,OPERATIONAL
18435,GRM Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.grmengenharia.com.br/,(11) 3277-2830,"Rua Orville Derby, 47 - Mooca, São Paulo - SP, 03112-030",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14280745966478358088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,54,OPERATIONAL
18436,GRUPO D.S.F ENGENHARIA,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,http://www.dsfengenharia.com.br/,(11) 95150-5945,"R. Dom José de Alarcão, 55 - Ipiranga, São Paulo - SP, 04208-040",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2555910425893461197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,19,OPERATIONAL
18437,GSALA Engenharia e Consultoria,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://gsalaengenharia.com.br/,(11) 94153-8418,"R. Paulino Cursi, 257 - Sl 1 - São Mateus, São Paulo - SP, 03960-060",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8449791682023354483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL
18438,GSS - Edificações e Serviços Técnicos de Engenharia Civil,,Engenharia,,Sao Paulo,SP,RMC / entorno,,,,,,(11) 94730-2028,"R. Serra do Salitre, 498 - Jardim Lapena, São Paulo - SP, 08071-140",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14020180583817499476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18439,GTEM Gestão Técnica de Engenharia e Manutenção ltda,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.gtem.com.br/,(11) 5183-8966,"Rua Dom Antônio de Alvarenga, 395 - Vila Gumercindo, São Paulo - SP, 04129-030",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9684562492126865955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4,2,OPERATIONAL
18440,Gaaf Engenharia Estrutural,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,,(11) 98106-6954,"R. dos Junquilhos, 346 - Vila Alpina, São Paulo - SP, 03204-040",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13613875831658268297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18441,Gabbiani Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://gabbiani.com.br/contato/,(11) 3743-5116,"R. Enxovia, 472 - Conjunto 1813 - Vila Sao Francisco (Zona Sul), São Paulo - SP, 04711-030",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9303933108709606053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,10,OPERATIONAL
18442,Gabriela Caetano Soluções Engenharia LTDA,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://www.gcsolucoesengenharia.com.br/,(11) 98289-2985,"Av. Brig. Faria Lima, 1572 - Sl 1022 - Jardim Paulistano, São Paulo - SP, 01451-917",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2610984182535247805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,13,OPERATIONAL
18443,Galenzo Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://galenzo.com.br/,(11) 2361-6863,"Av. Paulista, 1471, Conj. 511 - Sala 02 - CP 20044 - Bela Vista, São Paulo - SP, 01311-927",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9507020155701982123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,5,OPERATIONAL
18444,Gali Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://galiengenharia.com.br/,(11) 5567-0039,"Rua Jarumás, 21 - Vila Constancia, São Paulo - SP, 04658-150",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16207591224955383594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18445,Galio Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,,"R. Henri Laube, 01 - Jardim Paranapanema, São Paulo - SP, 05875-290",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6716800565879575448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18446,Garcia Engenharia Soluções,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,,(11) 94807-7775,"13º Andar - Av. Mofarrej, 348 - Sl 1308 - Vila Leopoldina, São Paulo - SP, 05311-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11941598575137960280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
18447,Gattaz Engenharia Ltda.,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,https://www.gattaz.com.br/,(11) 3050-0700,"Av. Ibirapuera, 1753 - Conj. 21 - Indianópolis, São Paulo - SP, 04029-100",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4313589829355837573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.1,17,OPERATIONAL
18448,Gavina Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.gavinaengenharia.com.br/,(11) 2639-6284,"R. Salvador Simões, 801 - Vila Dom Pedro I, São Paulo - SP, 04276-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7216306057107668203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,12,OPERATIONAL
18449,Gda Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,https://www.gdaengenharia.com.br/,,"R. Profa. Carolina Ribeiro, 254 - Jardim Vila Mariana, São Paulo - SP, 04116-020",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14684228087720510239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
18450,GeForce Engenharia,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,https://www.geforce.eng.br/,(11) 99492-9170,"Av. Giovanni Gronchi, 6195 - Sl 615 - Vila Andrade, São Paulo - SP, 05724-003",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7938849198249236129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL
18451,Geomeyer Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://geomeyerengenharia.com.br/,(11) 2619-1820,"R. Roque de Morais, 131 - sala 08 - Limão, São Paulo - SP, 02721-031",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9578658049688753599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,4,OPERATIONAL
18452,Geopaving Engenharia,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.geopaving.com.br/,(11) 99992-3223,"R. Drosera, 31 - Pirituba, São Paulo - SP, 02945-120",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17386221500719483467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,6,OPERATIONAL
18453,Geotunel Engenharia - Tunnel Liner,,Engenharia,Empreiteira,Sao Paulo,SP,RMC / entorno,,,,,http://www.geotunel.com.br/,(11) 5181-0095,"R. Dr. Italo Eboli, 221 - Jardim Bonfiglioli, São Paulo - SP, 05592-060",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11936223870637532503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL
18454,Gepro Engenharia,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,http://www.gepro.eng.br/,(11) 5624-2737,"Av. Cupecê, 6062 - Lojas 13 e 19 - Jardim Prudência, São Paulo - SP, 04366-901",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=490046342954400801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.3,11,OPERATIONAL
18455,Gera Engenharia,,Engenharia,Serviços,Sao Paulo,SP,RMC / entorno,,,,,http://www.geraeng.com.br/,(11) 5070-4372,"R. Ouvidor Peleja, 277 - Vila Mariana, São Paulo - SP, 04128-000",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12411574951758269253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,17,OPERATIONAL
