#,Empresa,Segmento,Cidade,UF,Regiao,Telefone,Site,Email,Nota,Avals,Endereco,Google_Maps,Dist_Louveira_km,Enriquecido,Nome_Decisor,Status_Prospeccao,Observacoes
18444,Manutenção residencial e comercial. MEI,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Maria Adelaide L. Quelhas, 571 - Jardim Olavo Bilac, São Bernardo do Campo - SP, 09725-610",https://maps.google.com/?cid=8800864020545065748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18445,Mão forte,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Deoclécio Alves Moreira - Batistini, São Bernardo do Campo - SP, 09843-790",https://maps.google.com/?cid=8492048490957062729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18446,Mãos A Obra Construções E Reformas,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Boa Viagem, 70 - Alvarenga, São Bernardo do Campo - SP, 09857-170",https://maps.google.com/?cid=5127031381324839761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18447,Marcação de poços artesianos Aqua Liber,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Noel Nutels, 92 - Vila Jordanopolis, São Bernardo do Campo - SP, 09891-090",https://maps.google.com/?cid=4432583532470385772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18448,MARCENARIA ABA -PROJETADOS E PLANEJADOS,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Estr. dos Alvarengas, 6.990 - Assunção, São Bernardo do Campo - SP, 09850-550",https://maps.google.com/?cid=13718662364111492546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18449,Marcenaria Arte e Espaço,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Alto Paraná, 441 - Taboão, São Bernardo do Campo - SP, 09687-050",https://maps.google.com/?cid=16131436126089157304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18450,Marcenaria Arte em Evidência,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Sérgio Milliet, 119 - Vila Jordanopolis, São Bernardo do Campo - SP, 09892-410",https://maps.google.com/?cid=9395775498212938435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18451,Marcenaria Leo Planejados,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Corá Coralina, 437 - Vila Industrial, São Bernardo do Campo - SP, 09761-210",https://maps.google.com/?cid=15427862977012993885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18452,Marcenaria Mathias,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Berilo, 54 - Bairro dos Casa, São Bernardo do Campo - SP, 09841-610",https://maps.google.com/?cid=9156929829756014946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18453,Marcenaria santos,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Pôrto Nacional, 12 - Montanhão, São Bernardo do Campo - SP, 09845-510 Montanhao - Montanhão, São Bernardo do Campo - SP, 09845-510",https://maps.google.com/?cid=8952791396125861382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18454,Marcenaria sbc,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Pau Brasil, 233 - Jardim Pinheiros, São Bernardo do Campo - SP, 09854-690",https://maps.google.com/?cid=9010731082866852245&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18455,Marcenaria sena,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Vicente de Carvalho - Parque Sao Diogo, São Bernardo do Campo - SP, 09732-600",https://maps.google.com/?cid=17644590442963595685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18456,marcilio barotti,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Benedito Luiz Rodrigues, 499 - Nova Petrópolis, São Bernardo do Campo - SP, 09780-490",https://maps.google.com/?cid=8629144362461517110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18457,Marcos Mazzoni,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Pero Lobo - Vila Jerusalem, São Bernardo do Campo - SP, 09811-310",https://maps.google.com/?cid=2156486777364112646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18458,Maximo Aldana Empreendimentos,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Amparo, 319 - Baeta Neves, São Bernardo do Campo - SP, 09751-350",https://maps.google.com/?cid=6511890247406587444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18459,MBGESSO,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Min. Otávio Mangabeira, 176 - Alves Dias, São Bernardo do Campo - SP, 09850-660",https://maps.google.com/?cid=5367091731402090578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18460,MBigucci Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Caminho do Mar, 3115 - Rudge Ramos, São Bernardo do Campo - SP, 09623-030",https://maps.google.com/?cid=13602439990396574512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18461,MC Construtora Ltda,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Jacquey, 164 - Sl 21 - Vila Helena, São Bernardo do Campo - SP, 09634-000",https://maps.google.com/?cid=8581533475053096995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18462,Meio Ambiente,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Antônio Serafim Bueno, 112 - Vila Alves Dias, São Bernardo do Campo - SP, 09851-610",https://maps.google.com/?cid=2202772852172322140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18463,Mello de Andrade Projetos & Construções,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Winston Churchill, 1477 - Rudge Ramos, São Bernardo do Campo - SP, 09614-000",https://maps.google.com/?cid=6970475524681036060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18464,Metodos ®,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Genival Francisco da Silva, 240 Sede ADM - Centro Empresarial - Rua Jurubatuba, 1350 - Jardim Nascimento, São Bernardo do Campo - SP, 09790-705",https://maps.google.com/?cid=16207616687561819241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18465,MG TEC,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Bela Vista, 683 - Vila Alvaro Marques, São Bernardo do Campo - SP, 09715-030",https://maps.google.com/?cid=12733513910047372126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18466,Mistral Patriani,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Kennedy, 1255 - Jardim do Mar, São Bernardo do Campo - SP, 09726-253",https://maps.google.com/?cid=355482458055025132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18467,Mm de Oliveira instalações elétrica e hidráulica instalacao de piso Revestimentos forro de drawiil pintura em geral,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Piraporinha - Novo Horizonte, São Bernardo do Campo - SP, 09875-120",https://maps.google.com/?cid=12447767159976219361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18468,Modelos Escadas,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Estrada Poney Club, 53093 - Alvarenga, São Bernardo do Campo - SP, 09853-005",https://maps.google.com/?cid=14708808604369185860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18469,Moura Domingues Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Américo Brasiliense, 596 - Centro, São Bernardo do Campo - SP, 09715-020",https://maps.google.com/?cid=1253903931390605663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18470,MR MARCENARIA,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Aracajú, 57 - Cooperativa, São Bernardo do Campo - SP, 09853-520",https://maps.google.com/?cid=14469369229020410493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18471,MRM LAUDOS,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua José versolato,111 - Torre B - CJ 2409 - Centro, São Bernardo do Campo - SP, 09750-730",https://maps.google.com/?cid=6263645512052297592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18472,MRMECON,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. José Versolato, 111 - Centro, São Bernardo do Campo - SP, 09750-730",https://maps.google.com/?cid=4157381619712983202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18473,MRV Construções,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Giovanni Battistin, 105 - Taboão, São Bernardo do Campo - SP, 09660-007",https://maps.google.com/?cid=8593544580786842349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18474,MSV Adventure,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Carlos Gomes, 155 - Centro, São Bernardo do Campo - SP, 09715-130",https://maps.google.com/?cid=13850742704828256977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18475,Murador Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Getúlio Vargas, 70 - Baeta Neves, São Bernardo do Campo - SP, 09751-240",https://maps.google.com/?cid=9783351796419359601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18476,Murador Diaz Construtora Spe,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Manuel Hernandes Lopes, 394 - Vila Dayse, São Bernardo do Campo - SP, 09732-480",https://maps.google.com/?cid=2727943517111953559&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18477,Murador Soul Kennedy Construtora Spe,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Mário Fongaro, 605 - Vila Marlene, São Bernardo do Campo - SP, 09732-530",https://maps.google.com/?cid=5994122814167720776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18478,Murilo Construções,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Estados Unidos, 165 - Vila Santa Luzia, São Bernardo do Campo - SP, 09668-090",https://maps.google.com/?cid=14092352491552251487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18479,Mzm Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Ângelo Demarchi, 2000 - Batistini, São Bernardo do Campo - SP, 09844-100",https://maps.google.com/?cid=10549493171302248520&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18480,Nando Martins Drywall,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Viviane Guimarães Bulhões - Cooperativa, São Bernardo do Campo - SP, 09851-685",https://maps.google.com/?cid=7510671800282031708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18481,NCC construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Afonsina, 128 - Rudge Ramos, São Bernardo do Campo - SP, 09633-000",https://maps.google.com/?cid=16650951872171042786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18482,Neemiastec,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Ema, 12 - Alvarenga, São Bernardo do Campo - SP, 09856-080",https://maps.google.com/?cid=9735303948571647495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18483,Obras Rápidas Construções,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. José Versolato, 111B - Centro, São Bernardo do Campo - SP, 09750-730",https://maps.google.com/?cid=18165132384595410947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18484,Obras Santa Fé,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Rotary, 825 - Centro, São Bernardo do Campo - SP, 09721-000",https://maps.google.com/?cid=14173837498529666214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18485,OTOM CONSTRUTORA,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Newton M. de Andrade, 188 - sala 7 - Vila Dusi, São Bernardo do Campo - SP, 09725-370",https://maps.google.com/?cid=2687410098751053338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18486,otto engenharia e construções j ltda,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"linha de trólebus - Av. Senador Vergueiro - Rudge Ramos, São Bernardo do Campo - SP, 09750-001",https://maps.google.com/?cid=11862949960716054703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18487,P.R ESCADAS pré MOLDADAS,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Domingos Potomati, 56 - Batistini, São Bernardo do Campo - SP, 09842-080",https://maps.google.com/?cid=11599849992720497686&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18488,Paresi Obras,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Praça dos Expedicionários, 101 - Sl 03 - Jardim Tres Marias, São Bernardo do Campo - SP, 09750-020",https://maps.google.com/?cid=817990373153006842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18489,PB Obra Seca Projeto e Consultoria em Impermeabilização,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Pereira Barreto, 1479 - Sl 2809 e 2810 - Centro, São Bernardo do Campo - SP, 09751-000",https://maps.google.com/?cid=9169120474285151059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18490,PerfectWork Construtora Ltda.,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Jaracatiá, 945 - Alves Dias, São Bernardo do Campo - SP, 09855-610",https://maps.google.com/?cid=6911871446574285704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18491,Pillares Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Lídia, 153 - Vila Caminho do Mar, São Bernardo do Campo - SP, 09618-070",https://maps.google.com/?cid=14388270254398785277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18492,PLB Construções & Reformas em geral,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Itamarati, 06 - Jardim Petroni, São Bernardo do Campo - SP, 09761-030",https://maps.google.com/?cid=6770111328099579658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18493,Pms aquecedores,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Filinto Muller, 184 - Alves Dias, São Bernardo do Campo - SP, 09851-010",https://maps.google.com/?cid=14936021033451790287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18494,"Poço Artesiano - AS Geotecnia, Meio Ambiente e Poços Artesianos",Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Braga, 202 - Ap.12 Torre 8 - Vila Lusitania, São Bernardo do Campo - SP, 09725-160",https://maps.google.com/?cid=8442239973168162708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18495,Porto Feliz Brasil,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Pedro Setti, 267 - Sl 03 - Centro, São Bernardo do Campo - SP, 09720-370",https://maps.google.com/?cid=7954234838713928668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18496,Potência Eleclimar,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Tv. Bahia - Montanhão, São Bernardo do Campo - SP, 09784-200",https://maps.google.com/?cid=1003693386865184522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18497,Powerfloor,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. José Campi, 195 - Independência, São Bernardo do Campo - SP, 09860-090",https://maps.google.com/?cid=2296059680897653589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18498,Privilège Residencial,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Fuad Mussa Cheid, 115 - Planalto, São Bernardo do Campo - SP, 09890-140",https://maps.google.com/?cid=7594513860563946065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18499,Proert,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Frei Gaspar, 941 - Centro, São Bernardo do Campo - SP, 09720-440",https://maps.google.com/?cid=15870389717789143130&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18500,Projetos Corrimão | Arte em Corrimão e Guarda Corpo,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Lúcia Zincaglia, 255 - Assunção, São Bernardo do Campo - SP, 09810-800",https://maps.google.com/?cid=12839503363995597424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18501,R&L 3D,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. José Versolato, 111 - Centro, São Bernardo do Campo - SP, 09750-730",https://maps.google.com/?cid=7309527792346110956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18502,RAFFAS,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Estr. da Cooperativa, 465 - Alves Dias, São Bernardo do Campo - SP, 09850-480",https://maps.google.com/?cid=12735825410016539408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18503,Raspadora Figueiredo,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Taubaté, 165 - Baeta Neves, São Bernardo do Campo - SP, 09760-230",https://maps.google.com/?cid=14743379099118078232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18504,Raspadora Oliveira novo lar,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Estr. Luiz Marson - Batistini, São Bernardo do Campo - SP, 09842-010",https://maps.google.com/?cid=13566185770077927336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18505,RDS Construção & reforma,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Domingos Potomati - Batistini, São Bernardo do Campo - SP",https://maps.google.com/?cid=200519691132224219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18506,RealCity Empreendimentos - Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua José Versolato, 111 Torre B - Sl 1903 - Baeta Neves, São Bernardo do Campo - SP, 09750-730",https://maps.google.com/?cid=4883570638702566770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18507,Reformas e Construções - Hélio Silva,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. Julieta, 270 - Vila Alvinopolis, São Bernardo do Campo - SP, 09891-190",https://maps.google.com/?cid=9732972672014259335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18508,Reformas Residenciais,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Rua Maurício Jacquey, 308 - Vila Helena, São Bernardo do Campo - SP, 09635-080",https://maps.google.com/?cid=3300145949658152014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18509,Reiscon Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Paulo Afonso, 776 - Nova Petrópolis, São Bernardo do Campo - SP, 09770-351",https://maps.google.com/?cid=4090331018442617499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18510,Relâmpago pinturas,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"R. das Seringueiras - Jardim Ipe, São Bernardo do Campo - SP, 09840-160",https://maps.google.com/?cid=2201838453179931039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18511,RH Engenharia e Construções,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"ED.Roma - R. Antônio de Salema, 194 - 23 - Jardim do Mar, São Bernardo do Campo - SP, 09726-350",https://maps.google.com/?cid=8543190159523935630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18512,Ribamar Escadas Pré Moldadas,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Tv. Sossego, 54 - casa 4 - Batistini, São Bernardo do Campo - SP, 09842-083",https://maps.google.com/?cid=11726418837722704526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18513,Roma Alves Construtora,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Kennedy, 27 - Sl 62 - Jardim do Mar, São Bernardo do Campo - SP, 09726-260",https://maps.google.com/?cid=10185999405598748159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
18514,Ruizhen Tecnologia Industrial e Serviços,Construtora,Sao Bernardo Do Campo,SP,Entorno,,,,,,"Av. Dr. Rudge Ramos, 232 - Rudge Ramos, São Bernardo do Campo - SP, 09636-000",https://maps.google.com/?cid=9698547648908755057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,Nao,,Nao iniciado,
