#,Empresa,Segmento,Cidade,Telefone,Site,Nota,Avals,Endereco,Google_Maps,Status
6591,ARS Engenharia,Eng,Sao Paulo,(11) 97867-0447,ars-engenharia.com,5,2,"R. Prof. Aprígio Gonzaga, 35 - Sl 41 - Saúde, São Paulo - SP, 04303-000",https://maps.google.com/?cid=15471325400856889660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6592,ARSON & REIS ENGENHARIA,Eng,Sao Paulo,(11) 2047-9407,arsonereis.com.br,4.7,17,"R. Kumaki Aoki, 840 - Jardim Helena, São Paulo - SP, 08090-370",https://maps.google.com/?cid=5854499672450181206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6593,ASF – Engenharia,Eng,Sao Paulo,(11) 2503-2702,asf.eng.br,5,6,"R. Osvaldo Caetano Tosi, 51 - Cidade Dutra, São Paulo - SP, 04810-100",https://maps.google.com/?cid=18115982641563948852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6594,ASOPE Engenharia Estrutural,Eng,Sao Paulo,(11) 3280-0306,asope.com.br,5,34,"Edifício Berrini - Av. Engenheiro Luís Carlos Berrini, 1681 - cj, 111 - Cidade Monções, São Paulo - SP, 04571-011",https://maps.google.com/?cid=4180333443724872030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6595,ATENÁ CONSULTORIA E ENGENHARIA LTDA,Eng,Sao Paulo,(11) 98782-6923,atenaengenharia.com,5,1,"R. Serra de Bragança, 825 - Vila Gomes Cardim, São Paulo - SP, 03318-000",https://maps.google.com/?cid=8402931107462519472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6596,ATS Engenharia,Eng,Sao Paulo,(11) 96211-6186,,,,"R. Amaro Leite, 380 - Capela do Socorro, São Paulo - SP, 06905-780",https://maps.google.com/?cid=8285910619739537986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6597,AWA Engenharia,Eng,Sao Paulo,,awaengenharia.eng.br,4.7,21,"R. Melo Peixoto, 121 - Tatuapé, São Paulo - SP, 03070-000",https://maps.google.com/?cid=10709358842632457752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6598,Acalve Engenharia,Eng,Sao Paulo,(11) 93494-2203,acalve.com.br,5,3,"R. Domingos de Morais, 348 - sala 46 - Vila Mariana, São Paulo - SP, 04010-000",https://maps.google.com/?cid=360538441925315010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6599,Acam Engenharia,Eng,Sao Paulo,(11) 4119-7074,,5,1,"R. Cerro Corá, 2175 - Conj 508 - Alto da Lapa, São Paulo - SP, 05061-450",https://maps.google.com/?cid=5178642731847741598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6600,Accor Engenharia,Eng,Sao Paulo,(11) 2227-1450,accorengenharia.com.br,4.5,8,"R. Serra de Botucatu, 100 - Tatuapé, São Paulo - SP, 03317-000",https://maps.google.com/?cid=11846338742258637372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6601,Adimatos Engenharia,Eng,Sao Paulo,(11) 94141-2205,adimatos.eng.br,4.9,27,"R. Amélia Corrêa Fontes Guimarães, 280 - Vila Progredior, São Paulo - SP, 05617-010",https://maps.google.com/?cid=13463562535107806658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6602,Administração e Gestão de Obras | Toppo Engenharia,Eng,Sao Paulo,(11) 94501-0047,engenhariatoppo.com.br,5,1,"R. Acaiaca, 377 - Cidade Líder, São Paulo - SP, 08285-020",https://maps.google.com/?cid=9636692362009777044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6603,Afonso França Engenharia,Eng,Sao Paulo,(11) 3674-0666,afonsofranca.com.br,4.7,17,"rua: Desembargador Paulo Passalaqua, 146 - Pacaembu, São Paulo - SP, 01248-010",https://maps.google.com/?cid=8267218263564467743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6604,Agilis Engenharia,Eng,Sao Paulo,(11) 94837-7203,agilisengenharia.com,5,2,"R. Inácio Manuel Álvares, 80 - Ap.54B - Jardim Ester, São Paulo - SP, 05372-110",https://maps.google.com/?cid=13870568079770447115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6605,Agilitar Engenharia de Soluções,Eng,Sao Paulo,(11) 4111-7662,,5,5,"R. Cachoeiro de Itapemirim, 105 - Cidade Patriarca, São Paulo - SP, 03544-050",https://maps.google.com/?cid=7277596926556718050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6606,Albra Engenharia,Eng,Sao Paulo,(11) 98399-5626,,5,21,"R. Nova Trento, 239 - Vila Formosa, São Paulo - SP, 03366-020",https://maps.google.com/?cid=946682625237858669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6607,Alcasan Engenharia de Saneamento e Edificações Ltda.,Eng,Sao Paulo,(11) 4777-1458,alcasan.com.br,4.2,5,"Av. Brig. Faria Lima, 1234 - Sl 173 - Jardim Paulistano, São Paulo - SP, 01451-001",https://maps.google.com/?cid=5900050453124994435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6608,Alfa 1 Engenharia e Serviços Geotécnicos,Eng,Sao Paulo,(11) 96634-3536,alfa01engenharia.wixsite.com,,,"R. Costa Rego, 49 - Vila Guilhermina, São Paulo - SP, 03542-030",https://maps.google.com/?cid=8196833284123979942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6609,Algis Engenharia,Eng,Sao Paulo,(11) 97227-4208,algisengenharia.com.br,5,1,"Av. Eng. Armando de Arruda Pereira, 2937 - Sl 406 Bloco C - Jabaquara, São Paulo - SP, 04407-000",https://maps.google.com/?cid=10658729557593828198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6610,All'e Engenharia,Eng,Sao Paulo,(11) 3046-6960,alleengenharia.com.br,4.8,5,"R. do Rocio, 220 - 11 andar - Vila Olímpia, São Paulo - SP, 04552-903",https://maps.google.com/?cid=13527329796006604654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6611,Almeida Engenharia,Eng,Sao Paulo,(11) 2589-5452,almeidaengenharia.net.br,5,31,"Av. Brigadeiro Luís Antônio, 2503 - Sala 12 - Jardim Paulista, São Paulo - SP, 01401-000",https://maps.google.com/?cid=6187915799555270121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6612,"Alvara de Funcionamento, Licença e atestado - HR Engenharia",Eng,Sao Paulo,(11) 98402-6174,,5,3,"Av. Paulista, 2439 - 5º andar - Bela Vista, São Paulo - SP, 01311-300",https://maps.google.com/?cid=16463902594120940082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6613,Ambeetech Engenharia,Eng,Sao Paulo,(11) 91359-9498,,,,"R. Carlos Pinto Alves, 189 - Jardim Aeroporto, São Paulo - SP, 04630-032",https://maps.google.com/?cid=11210802639848475879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6614,Ambiente Brasil Engenharia,Eng,Sao Paulo,(11) 3031-1151,ambientebrasileng.com.br,4.8,16,"Av. Valdemar Ferreira, 429 - Butantã, São Paulo - SP, 05501-000",https://maps.google.com/?cid=8937865670085880242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6615,Ameve Engenharia,Eng,Sao Paulo,(11) 4117-8981,ameveengenharia.com.br,5,4,"Rua Carlos Marighella, 303 - Jardim Elisa Maria, São Paulo - SP, 02875-000",https://maps.google.com/?cid=8492600647882865925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6616,Ananias Consultoria em Engenharia Civil e Eng de Segurança no Trabalho,Eng,Sao Paulo,(11) 98403-7295,,4.7,7,"Estrada do M'Boi Mirim, 2.298 - JARDIM REGINA, São Paulo - SP, 04905-002",https://maps.google.com/?cid=15206407545707684395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6617,Anastácio Engenharia,Eng,Sao Paulo,(11) 2214-3261,anastacioengenharia.com.br,4.8,8,"R. Édipo Feliciano, 403 - Vila Jacuí, São Paulo - SP, 08060-220",https://maps.google.com/?cid=7562308447308134790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6618,Ancorato Engenharia em Altura,Eng,Sao Paulo,(11) 96421-1188,ancoratoengenharia.com.br,4.8,5,"Av. Alcântara Machado, 80 - Mooca, São Paulo - SP, 03102-900",https://maps.google.com/?cid=1665859446367197782&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6619,Andar Engenharia,Eng,Sao Paulo,(11) 3340-1326,,5,1,"Av. Moema, 300 - Conj 43 - Moema, São Paulo - SP, 04077-020",https://maps.google.com/?cid=2260610369475062062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6620,Andres Romano Engenharia,Eng,Sao Paulo,(11) 5084-3408,andresromano.com.br,5,8,"R. Santa Cruz, 722 - Conj 302 - Vila Mariana, São Paulo - SP, 04122-000",https://maps.google.com/?cid=15762722499824436553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6621,André Rodrigues Mota Engenharia,Eng,Sao Paulo,(11) 99404-7349,,5,1,"Condomínio Edifício Avenida Paulista First Class Offices - Alameda Joaquim Eugênio de Lima, 598 - Conj 85 - Jardim Paulista, São Paulo - SP, 01403-000",https://maps.google.com/?cid=9777172950077746981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6622,Angelo´s Reformas & Engenharia,Eng,Sao Paulo,(11) 99105-2926,instagram.com,4.3,11,"R. Cesário Ramalho, 856 - Cambuci, São Paulo - SP, 01521-000",https://maps.google.com/?cid=1987928293839477693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6623,Antranig Muradian Engenharia,Eng,Sao Paulo,(11) 5572-2336,,5,1,"Av. Conselheiro Rodrigues Alves, 711 - Vila Mariana, São Paulo - SP, 04014-012",https://maps.google.com/?cid=13639018903638477512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6624,"Análise, Laudos e Pericias em São Paulo Carapeto Engenharia",Eng,Sao Paulo,(11) 94777-2434,instagram.com,5,5,"R. Bimbarra, 122 - Vila Formosa, São Paulo - SP, 03355-020",https://maps.google.com/?cid=18067842809621393759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6625,Appros Engenharia,Eng,Sao Paulo,(11) 97965-0288,appros.com.br,5,3,"R. Brg. Jordão, 25 - térreo - Ipiranga, São Paulo - SP, 04210-000",https://maps.google.com/?cid=5494847083729070193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6626,Aprojel Engenharia,Eng,Sao Paulo,(11) 2776-3381,aprojel.com.br,5,1,"R. Antônio de Couros, 82 - Vila Palmeiras, São Paulo - SP, 02726-000",https://maps.google.com/?cid=16901852428464920942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6627,Aragão Engenharia e Serviços Imobiliários,Eng,Sao Paulo,(11) 91770-9909,,4.9,65,"Av. Prof. Osvaldo de Oliveira, 434 - sala 03 - Itaquera, São Paulo - SP, 08420-280",https://maps.google.com/?cid=15087554372073115965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6628,Araujo Holanda Engenharia,Eng,Sao Paulo,(11) 4084-5105,araujoholandaengenharia.com.br,5,3,"R. Funchal, 263 - Vila Olímpia, São Paulo - SP, 04551-060",https://maps.google.com/?cid=11303303807019816884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6629,Araújo & Lima Engenharia,Eng,Sao Paulo,(11) 97886-7798,araujoelimaengenharia.com.br,5,6,"R. Dias da Silva, 291 - Vila Maria Baixa, São Paulo - SP, 02114-000",https://maps.google.com/?cid=15178404154906221258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6630,Arbait Engenharia Ltda.,Eng,Sao Paulo,(11) 2338-6838,arbait.com.br,5,17,"Alameda dos Maracatins, 508 - 3o andar - Indianópolis, São Paulo - SP, 04089-001",https://maps.google.com/?cid=10830698829236068603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6631,Arktree Engenharia,Eng,Sao Paulo,,linktr.ee,5,2,"R. Paris, 123 - Sumaré, São Paulo - SP, 01257-040",https://maps.google.com/?cid=4553820926024257807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6632,Art Laudos.com Serviços de Engenharia,Eng,Sao Paulo,(11) 99149-9355,sites.google.com,4.8,35,"R. Palestra Itália, 97 - 73 - Perdizes, São Paulo - SP, 05005-030",https://maps.google.com/?cid=1943301527140699632&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6633,ArtEngenharia,Eng,Sao Paulo,(11) 97662-8275,artengenharia.net.br,5,17,"Rua Peirópolis, 25 - Vila Guilhermina, São Paulo - SP, 03543-140",https://maps.google.com/?cid=8488845184642926244&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6634,ArtPlan Engenharia,Eng,Sao Paulo,(11) 91589-5617,artplaneng.com.br,5,2,"R. Martinho de Campos, 111 - Vila Anastácio, São Paulo - SP, 05093-050",https://maps.google.com/?cid=3796841378752850969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6635,Artesana Engenharia,Eng,Sao Paulo,(11) 2604-9888,artesanaengenharia.com.br,4.4,13,"R. Evaristo da Veiga, 144 - Brás, São Paulo - SP, 03021-060",https://maps.google.com/?cid=4658587746911781585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6636,Ass Serviços de Engenharia Elétrica Hidráulica Instaladora de Postos de Combustíveis,Eng,Sao Paulo,(11) 98393-0833,assengenharias.com.br,4.4,15,"Rua João da Cruz e Sousa, 52 - Jardim das Rosas, São Paulo - SP, 05893-000",https://maps.google.com/?cid=7783434937855293144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6637,Assahi Engenharia,Eng,Sao Paulo,(11) 5589-7532,assahiengenharia.com.br,5,4,"Av. Jabaquara, 2958 - Conj 61 - Mirandópolis, São Paulo - SP, 04046-500",https://maps.google.com/?cid=989426595462589850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6638,Associados CLD Engenharia,Eng,Sao Paulo,(11) 5533-1955,associadoscld.com.br,5,3,"R. Demóstenes, 627 - Campo Belo, São Paulo - SP, 04605-000",https://maps.google.com/?cid=14565104661423326316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6639,Assyst Engenharia & Consultoria,Eng,Sao Paulo,(11) 95250-1882,assystengenharia.com.br,5,44,"Av. Marquês de S. Vicente, 1619 - Sl 2223 - Barra Funda, São Paulo - SP, 01139-003",https://maps.google.com/?cid=6049604576642081470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6640,Atiossi Engenharia,Eng,Sao Paulo,(11) 3078-2007,atiossi.com.br,4,14,"R. Joaquim Floriano, 848 - Itaim Bibi, São Paulo - SP, 04534-003",https://maps.google.com/?cid=2982264310417015376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6641,Atuenge - Engenharia de Projetos,Eng,Sao Paulo,(11) 94612-2903,atuenge.com.br,5,4,"Edifício Barão de Rothschild - Av. Brig. Faria Lima, 1572 - Sl 912 - Jardim Paulistano, São Paulo - SP, 01451-917",https://maps.google.com/?cid=3280249150639019850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6642,Augusto Coelho Engenharia,Eng,Sao Paulo,(11) 2640-4000,,1.8,5,"R. Fidêncio Ramos, 101 - Vila Olímpia, São Paulo - SP, 04551-010",https://maps.google.com/?cid=1498903307559697550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6643,Augusto Engenharia,Eng,Sao Paulo,,instagram.com,5,3,"Avenida Marechal Tito, 6466 - Itaim Paulista, São Paulo - SP, 08022-000",https://maps.google.com/?cid=8963574737534674615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6644,Autority Engenharia,Eng,Sao Paulo,(11) 91398-9728,autorityengenharia.com.br,5,15,"R. Padre Benedito de Camargo, 356 - Conj 104 - Penha de França, São Paulo - SP, 03604-000",https://maps.google.com/?cid=6066800193786719611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6645,Avalis Engenharia,Eng,Sao Paulo,(11) 93057-8183,avalisengenharia.com.br,5,7,"Alameda Afonso Schmidt, 265 - Santa Teresinha, São Paulo - SP, 02450-000",https://maps.google.com/?cid=2916096374779396426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6646,Avateng Engenharia - Filial SP,Eng,Sao Paulo,(11) 4280-1043,avateng.com.br,,,"R. Maria Amália Lopes Azevedo, 56 - Vila Albertina, São Paulo - SP, 02350-000",https://maps.google.com/?cid=15471226472565109713&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6647,Axion Engenharia,Eng,Sao Paulo,(11) 3023-0277,axion.com.br,5,4,"Av. Arruda Botelho, 684 - 1o. e 2o. andar - Alto de Pinheiros, São Paulo - SP, 05465-070",https://maps.google.com/?cid=4925861746543076875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6648,Azeredo Engenharia | Projeto estrutural,Eng,Sao Paulo,(11) 3287-6511,azeredoengenharia.com.br,5,2,"Av. Paulista, 1636 - Cj 1101 - Cerqueira César, São Paulo - SP, 01310-200",https://maps.google.com/?cid=9112846384911392978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6649,Azo Engenharia,Eng,Sao Paulo,(77) 98146-7437,,4.3,6,"R. Dom Vilares, 1577 - Vila das Merces, São Paulo - SP, 04160-001",https://maps.google.com/?cid=9866388477906420412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6650,Aztos Engenharia,Eng,Sao Paulo,(11) 94449-6749,,5,3,"R. Mercedes Lopes, 1034 - Vila Santana, São Paulo - SP, 03614-000",https://maps.google.com/?cid=6136070312137040808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6651,Ação Engenharia e Instalações,Eng,Sao Paulo,(11) 3883-6050,acaoenge.com.br,4.8,22,"Av. Dom Pedro I, 656 - Vila Monumento, São Paulo - SP, 01552-000",https://maps.google.com/?cid=9724398610817209201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6652,B2N Engenharia,Eng,Sao Paulo,(11) 4052-3627,b2nengenharia.com.br,4.8,13,"R. Bruno Simoni, 35 - Pinheiros, São Paulo - SP, 05424-030",https://maps.google.com/?cid=2474036232674352878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6653,BA ENGENHARIA,Eng,Sao Paulo,(11) 94546-4113,baengenharia.com,5,22,"Av. Giovanni Gronchi, 6195 - Sala 1207 - Vila Andrade, São Paulo - SP, 05724-003",https://maps.google.com/?cid=1287027448438556758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6654,BARSOTINE ENGENHARIA LTDA,Eng,Sao Paulo,(11) 94031-4274,instagram.com,,,"R. Teodoro Sampaio, 2700 - 11 andar - Pinheiros, São Paulo - SP, 05426-100",https://maps.google.com/?cid=16635298462167939120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6655,BDM Engenharia e Comércio Ldta.,Eng,Sao Paulo,(11) 5845-0240,,,,"Rua Dr. Otávio de Vidal de Azevedo, 109 - Res. Morumbi, São Paulo - SP, 05745-210",https://maps.google.com/?cid=16845902219115916449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6656,BERTON Engenharia,Eng,Sao Paulo,(11) 3722-4574,bertonengenharia.com,5,2,"R. Dom Armando Lombardi, 248 - Vila Progredior, São Paulo - SP, 05616-010",https://maps.google.com/?cid=1272039529633239882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6657,BETTA & DIAS ENGENHARIA,Eng,Sao Paulo,(11) 94230-6792,,5,1,"R. Tietequera, 33 - Tatuapé, São Paulo - SP, 03069-040",https://maps.google.com/?cid=5334980199073758948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6658,BG Engenharia SP,Eng,Sao Paulo,(11) 91913-2547,bgeng.com.br,5,9,"Av. Brig. Faria Lima, 1811 - 9 andar - Conjunto 918 - Jardim Paulistano, São Paulo - SP, 01452-001",https://maps.google.com/?cid=5343453310653547725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6659,BGF Consultoria em Engenharia Ltda.,Eng,Sao Paulo,(11) 3205-4668,bgfconsultoria.com.br,5,19,"R. Thomás Deloney, 230 - Santo Amaro, São Paulo - SP, 04710-040",https://maps.google.com/?cid=9603491358346325923&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6660,BGO Engenharia e Projetos,Eng,Sao Paulo,(11) 99232-5575,bgo.com.br,,,"R. da Paz, 1230 - Chácara Santo Antônio, São Paulo - SP, 04713-001",https://maps.google.com/?cid=12648970498804942047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6661,BHT Engenharia e Montagens,Eng,Sao Paulo,(11) 3743-3186,bhtengenharia.com.br,4.2,26,"R. Alvarenga, 2349 - Butantã, São Paulo - SP, 05509-006",https://maps.google.com/?cid=6777235258980356939&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6662,BIONDI ENGENHARIA,Eng,Sao Paulo,(11) 95871-4269,biondiengenharia.com.br,5,8,"R. Curuçá, 355 - Vila Maria, São Paulo - SP, 02120-000",https://maps.google.com/?cid=9894731556922405688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
6663,BMC Engenharia,Eng,Sao Paulo,(11) 3848-9941,bmcengenharia.com.br,4.7,7,"R. Clodomiro Amazonas, 1435 - Conj. 22 - Vila Nova Conceição, São Paulo - SP, 04537-012",https://maps.google.com/?cid=8307019069422422716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
